Date,Location,AlertCount,AlertLevel,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
21/11/13,Brisbane,0,-1,17.8,28.8,0,7.6,13,E,26,SSE,ENE,6,11,56,53,1012.9,1009.8,3,1,25.5,27.4,No,No
22/11/13,Brisbane,0,-1,18.8,28.1,0,7.6,9.1,ENE,26,SE,ENE,4,11,55,60,1012.3,1009.2,2,7,26.2,25.7,No,No
23/11/13,Brisbane,0,-1,22.1,29.4,0.2,7.2,8.4,W,43,NNW,NNE,6,13,62,62,1009.5,1004.9,7,1,26.3,27.8,No,Yes
24/11/13,Brisbane,0,-1,19.9,31.2,10.6,7.6,8.7,S,37,NNW,NNE,6,4,67,72,1006.8,1002.1,5,5,27.4,25.2,Yes,Yes
25/11/13,Brisbane,1,m,20.2,29.3,8.8,6.8,11.3,NE,30,SSE,E,4,15,59,61,1006.1,1003.8,4,7,27,26,Yes,No
26/11/13,Brisbane,1,m,20.4,27.2,0,7.8,11.5,ESE,35,SE,ESE,6,15,54,55,1011.7,1010.5,5,2,25.2,25.5,No,No
27/11/13,Brisbane,1,m,16.3,27.1,0,10.4,12.7,ENE,28,S,ENE,6,11,45,49,1016.5,1013.6,1,2,24.3,25.2,No,No
28/11/13,Brisbane,1,m,17.1,28.9,0,7,12.9,NE,28,NNE,NE,6,11,56,56,1015.1,1010.9,1,1,25.4,27.1,No,No
29/11/13,Brisbane,1,m,18.4,33.5,0,8.6,10.1,NE,33,W,NNE,6,11,49,60,1009.9,1005.4,5,7,27.4,29.6,No,Yes
30/11/13,Brisbane,1,m,19.1,24.4,23.4,8.8,1.6,SE,35,SSW,S,6,9,94,74,1013,1014.4,8,7,19.4,21.9,Yes,Yes
01/12/13,Brisbane,1,m,16,25.6,14,3.6,12.8,SE,39,SSE,ESE,7,17,50,48,1022,1019.2,4,2,24,23.6,Yes,No
02/12/13,Brisbane,1,m,16,27,0,9,13.1,E,28,SSE,E,7,13,45,45,1021.1,1016.5,2,2,23.6,25.2,No,No
03/12/13,Brisbane,1,m,15.2,27.8,0,8,13,E,28,S,ENE,6,11,47,52,1016.9,1013.3,2,2,24.4,25.8,No,No
04/12/13,Brisbane,1,m,16.2,28.3,0,8.2,12.5,NNE,26,W,NE,6,9,57,47,1013.3,1007.8,3,6,23.2,27.1,No,No
05/12/13,Brisbane,1,m,19.9,35.5,0,8.8,9.4,WNW,30,NW,NNE,7,11,51,49,1004.4,999.3,2,6,27.8,31.4,No,No
06/12/13,Brisbane,1,m,17.6,29.8,0.8,8.6,12.8,WSW,28,SW,E,9,15,24,36,1013.7,1012.1,5,1,23.4,25.6,No,No
07/12/13,Brisbane,1,m,15,26.9,0,3.8,12.9,E,26,E,ENE,7,11,46,37,1021,1018.1,1,1,24.5,26.3,No,No
08/12/13,Brisbane,1,m,17,27.6,0,12.2,13.1,E,24,NE,NNE,4,7,49,48,1019.9,1016.4,4,2,24.6,27,No,No
09/12/13,Brisbane,0,-1,16.9,27.7,0,8.6,13.1,ENE,31,NNE,NNE,7,13,52,48,1015.9,1011.6,2,4,25.7,26.4,No,No
10/12/13,Brisbane,0,-1,19.5,29.6,0,9.6,10,NE,28,NE,NE,6,11,54,55,1010.8,1007.6,7,7,26.3,27.1,No,No
11/12/13,Brisbane,0,-1,22.8,30.8,0,9.4,3.6,NE,22,N,NE,7,9,54,65,1009.3,1006.2,7,6,27.6,27.5,No,Yes
12/12/13,Brisbane,0,-1,21.3,27.3,2,3.4,0.2,WNW,17,SW,SE,6,2,85,83,1009.6,1008.7,8,8,23.3,24.4,Yes,No
13/12/13,Brisbane,0,-1,19.2,30.1,0.4,1.4,11.9,ENE,28,ESE,E,4,6,58,70,1012.5,1010.7,1,4,26.9,26.1,No,No
14/12/13,Brisbane,0,-1,19.4,30.2,0.4,6.8,12.9,ENE,26,SW,ENE,2,13,64,56,1014.7,1011.7,4,2,25.8,28.2,No,No
15/12/13,Brisbane,0,-1,20.5,30.5,0.2,8,10.7,E,26,E,ENE,6,13,62,47,1016.7,1013.8,3,2,27.1,28.7,No,No
16/12/13,Brisbane,0,-1,21.3,29.7,0,9.8,10,E,28,ENE,ENE,7,15,50,49,1018.3,1015.6,5,5,27.3,28,No,No
17/12/13,Brisbane,0,-1,20.7,28,0,9,6.9,E,33,ESE,E,9,17,61,52,1019.3,1017.7,7,5,24.6,26.1,No,No
18/12/13,Brisbane,0,-1,18.1,29.3,0,7.8,12.6,E,39,SE,ESE,11,19,55,38,1021.4,1019.9,5,1,25.5,27,No,No
19/12/13,Brisbane,0,-1,18.1,28.7,0.2,10.6,11.2,E,31,ESE,ESE,13,13,50,40,1022.1,1019.8,5,2,26,27.4,No,No
20/12/13,Brisbane,0,-1,17.7,29.2,0,9.2,13.2,E,26,ESE,ENE,7,13,54,50,1021.1,1017.2,3,1,26.9,27.5,No,No
21/12/13,Brisbane,0,-1,20.1,30.9,0,9,12.3,NE,28,NNW,NE,4,13,49,42,1017.4,1014.1,2,1,27.1,28.8,No,No
22/12/13,Brisbane,0,-1,19,30,0,9.4,12.7,ENE,26,NNW,ENE,4,11,54,52,1017.6,1014.9,2,2,26.2,28.4,No,No
23/12/13,Brisbane,0,-1,21.5,30.1,0,9,12.9,NE,31,N,NE,9,11,51,54,1016,1013.2,3,3,26.7,28.1,No,No
24/12/13,Brisbane,0,-1,19.7,32.5,0,11,12,ENE,26,SSW,NNE,6,9,49,47,1015.9,1013.3,3,6,28,30.8,No,No
25/12/13,Brisbane,0,-1,22.7,30.7,0,10,9.3,ENE,26,ENE,NE,7,9,62,54,1017,1014,7,7,26.8,29,No,No
26/12/13,Brisbane,0,-1,22.5,32.7,0,7.8,9.8,NE,24,NW,NE,7,11,52,57,1012.9,1008.7,4,6,28.8,29,No,No
27/12/13,Brisbane,0,-1,22.6,31,0,7.2,6.5,ESE,33,E,SE,9,15,76,60,1010.6,1008.2,7,7,26.1,27.3,No,No
28/12/13,Brisbane,0,-1,22,29.8,0,7.8,4.1,ENE,26,ENE,ENE,6,9,59,61,1011.7,1008.5,7,3,27,28.5,No,No
29/12/13,Brisbane,0,-1,23.4,34.8,0,6,11.5,WSW,33,NW,NNE,4,9,55,52,1009.3,1004.7,1,1,29.5,33,No,Yes
01/01/14,Brisbane,1,l,20.6,30.6,0,3.4,12.5,ENE,31,SE,ENE,7,11,52,52,1015.2,1013.1,4,1,28.8,28.9,No,No
02/01/14,Brisbane,1,l,21.1,31.8,0,9,8.6,NE,24,NNW,NNE,6,9,58,54,1011.9,1008.1,7,7,26.8,29.8,No,No
03/01/14,Brisbane,1,l,22.7,34.5,1,8.6,11.2,NNE,35,NNE,NNE,4,15,55,57,1006.7,1001.7,2,2,30.6,32,No,No
04/01/14,Brisbane,1,l,23.8,38.7,0,10.4,12.8,E,30,N,NE,7,15,45,47,1001.3,997.5,1,1,34.4,35.5,No,No
05/01/14,Brisbane,1,l,23.9,33.6,0,11,6.1,ENE,26,SSW,ENE,4,13,64,59,1008.4,1005.5,8,4,27.8,31.6,No,No
06/01/14,Brisbane,1,l,25.9,34.8,0,4.2,6.4,W,46,NE,ENE,2,11,68,66,1007.9,1004.9,6,6,29.4,30.3,No,Yes
07/01/14,Brisbane,1,l,22.5,31.2,40.2,9.2,8.6,NA,46,SE,ESE,11,22,50,52,1013.3,1012.8,6,6,27.8,26.9,Yes,No
08/01/14,Brisbane,1,m,21.8,29.6,0.4,13,9.3,ESE,33,E,ESE,15,17,50,48,1018.3,1016.7,7,7,27.3,28.1,No,No
09/01/14,Brisbane,1,m,20.4,28.6,0.2,8.2,4.9,E,31,SE,E,9,13,66,41,1020.9,1018.7,8,7,23.6,27.1,No,Yes
10/01/14,Brisbane,1,m,19.4,27.8,1.4,7,1.5,E,30,SSE,ENE,7,9,65,61,1020.4,1018.3,5,7,25.8,25.9,Yes,No
11/01/14,Brisbane,1,m,19.6,29.8,0,4.4,10.5,ENE,26,E,E,7,11,52,45,1018.9,1015.2,5,2,27.2,28.8,No,No
12/01/14,Brisbane,1,m,19.5,30.6,0,8.4,10.5,E,33,SSE,E,6,15,51,50,1016.5,1014.3,4,2,27.8,28.6,No,No
13/01/14,Brisbane,1,m,19.5,29.6,0,8.4,13.2,ESE,35,SSE,E,11,15,58,51,1018.3,1016.4,4,1,25.9,28.2,No,No
14/01/14,Brisbane,1,m,20.4,30.2,0,9.2,12.7,E,33,E,E,11,15,49,55,1019.7,1018.8,4,4,27.3,27.1,No,No
15/01/14,Brisbane,1,m,19.1,30.4,0,8.6,12.2,E,31,E,E,13,19,56,49,1021.3,1019.4,3,2,27.4,28.4,No,No
16/01/14,Brisbane,1,m,20.2,30.6,0,9.8,11.8,NA,31,E,E,17,15,53,49,1019.5,1016.4,3,2,27.9,29.7,No,No
17/01/14,Brisbane,1,m,20.8,30.8,0.2,10.4,12.2,E,35,E,E,13,15,55,47,1016.4,1013.5,3,1,26.5,28.8,No,No
18/01/14,Brisbane,1,m,20.1,30.4,0,9.6,11.4,ENE,37,SE,E,6,11,54,44,1014.1,1010.7,4,2,27.3,29.8,No,No
19/01/14,Brisbane,1,m,20.1,31.8,0,9.6,12.2,ENE,28,SE,ENE,6,15,56,51,1009.7,1006.2,4,1,26.6,29.3,No,No
20/01/14,Brisbane,1,m,20.5,33.5,0,8,12.6,NE,30,S,NE,6,13,58,48,1009.1,1005.6,2,1,28.3,31.7,No,No
21/01/14,Brisbane,1,m,23.6,32.9,0,8.6,12.5,NNE,39,NNE,NNE,6,15,53,62,1009.6,1005.2,1,1,30.2,31.1,No,No
22/01/14,Brisbane,0,-1,25.5,35.3,0,10,8.2,E,33,S,E,6,15,55,54,1011.4,1010.6,5,3,31,33.4,No,Yes
23/01/14,Brisbane,0,-1,23.9,30.1,2.2,8.4,3.9,SE,35,NW,E,4,9,80,89,1016.6,1015.1,6,8,26.6,23.9,Yes,Yes
24/01/14,Brisbane,0,-1,20.7,29.2,94,10.4,3.6,NA,35,SE,ENE,6,11,79,62,1014.6,1010.9,7,7,25.7,27.8,Yes,Yes
25/01/14,Brisbane,0,-1,23.6,28.7,2,3,1.2,SE,37,W,SE,9,19,69,65,1009.6,1009.3,7,7,27.8,26.7,Yes,Yes
26/01/14,Brisbane,0,-1,21.4,28.5,1.2,6.4,8.9,SE,46,SE,SE,11,19,60,46,1018.7,1017.7,7,6,25.3,27.4,Yes,No
27/01/14,Brisbane,0,-1,19.8,28.6,0,9.2,7.3,ESE,37,ESE,E,13,20,49,50,1020,1018.9,7,7,25.8,26.4,No,No
28/01/14,Brisbane,0,-1,21.5,26.7,0,9.4,3.7,E,37,E,E,20,20,61,63,1019.5,1017.2,7,7,24.6,24.8,No,No
29/01/14,Brisbane,0,-1,19.7,27.4,0.8,6.8,4.5,E,35,ESE,E,4,13,78,60,1017.2,1015.2,7,6,23.3,25.4,No,No
30/01/14,Brisbane,0,-1,21.4,28.4,0.2,8.4,3.6,E,35,ESE,E,6,19,64,49,1017.5,1015.9,7,5,25,26.3,No,No
31/01/14,Brisbane,0,-1,22.7,26.9,0,6.8,1.2,NE,33,E,ESE,15,15,54,57,1014.8,1013.3,7,7,25,25.6,No,No
01/02/14,Brisbane,0,-1,21.5,28.8,0,6.6,10.9,E,35,E,E,19,13,56,55,1013.2,1011.4,7,3,25.8,27.5,No,No
02/02/14,Brisbane,0,-1,21,30,0,9,9.2,E,28,ESE,E,9,15,57,49,1014.3,1012.1,5,2,26.8,28.4,No,Yes
03/02/14,Brisbane,0,-1,19.7,28.7,1.6,9.6,7.4,E,31,E,E,7,13,63,59,1013.6,1012.2,5,5,24.7,26.3,Yes,No
04/02/14,Brisbane,0,-1,19,29.7,0.6,7,10.6,ENE,31,SSE,E,4,17,62,54,1013.5,1012,4,1,25.5,27.9,No,No
05/02/14,Brisbane,0,-1,20,29.9,0,7.2,9.1,SSE,39,SSE,SE,17,17,53,46,1015.6,1013.6,3,6,26.4,28.6,No,No
06/02/14,Brisbane,0,-1,19.1,27.4,0.2,8.8,4.5,SSE,31,SE,E,13,13,55,57,1016,1013.9,7,8,24.7,25.8,No,No
07/02/14,Brisbane,0,-1,19.6,28.6,0,8,2.9,ENE,30,SSE,E,9,13,60,58,1016.5,1015.3,7,7,24.5,25.5,No,No
08/02/14,Brisbane,0,-1,19.9,29.2,0,6.4,10.7,E,28,E,ENE,11,13,56,55,1018.1,1016.5,6,3,25.8,27.6,No,No
09/02/14,Brisbane,0,-1,21.8,29.1,0,8.6,3.9,E,22,E,ENE,9,9,59,66,1019.8,1017.1,7,7,26.8,26.4,No,No
10/02/14,Brisbane,0,-1,21.9,28.8,0,5,5.1,E,24,SE,ENE,2,11,67,56,1016.8,1014.4,7,4,25.3,28.4,No,No
11/02/14,Brisbane,0,-1,19.5,29.2,0,7.2,10.7,ENE,24,SW,NE,6,11,59,51,1016.5,1013.3,6,6,25.5,28.2,No,No
12/02/14,Brisbane,1,m,19.2,29.8,0,8,12.1,NE,30,SSE,ENE,6,11,56,47,1016.2,1013.5,3,1,26.1,28.9,No,No
13/02/14,Brisbane,1,m,19.7,30.8,0,7,11.2,NA,30,NNW,ENE,4,15,63,53,1015,1011.2,1,1,26.8,28.9,No,NA
14/02/14,Brisbane,1,m,22.1,30,0,8.4,6.4,NE,31,NW,NNE,7,11,60,58,1010.7,1005.8,6,6,26.4,27.9,NA,No
15/02/14,Brisbane,1,m,23.2,31.6,0,8,8.7,NE,35,NE,NE,4,15,60,60,1006.6,1002.6,7,4,27.8,29.6,No,No
16/02/14,Brisbane,1,m,23.7,32.6,0,9.4,12,NE,35,NNE,NNE,7,17,59,65,1006.2,1002.1,6,1,29.6,30.4,No,No
17/02/14,Brisbane,1,m,23.4,34.1,0,10.8,9.7,E,33,NE,E,6,17,52,64,1009.3,1008.7,1,4,30.4,28.7,No,Yes
18/02/14,Brisbane,1,m,23.4,31.3,8.4,7.8,9.3,ENE,24,SE,ENE,4,9,85,61,1012.1,1008.2,6,2,25.3,29.9,Yes,No
19/02/14,Brisbane,0,-1,23,31.9,0.2,7.4,11.7,NE,33,NNE,NNE,7,13,57,58,1009.4,1005.3,1,1,29.1,30.3,No,No
20/02/14,Brisbane,0,-1,25.6,33.4,0,9,7.9,NNE,26,NNW,NE,9,15,64,60,1009.4,1007.1,6,1,29.3,31.2,No,No
21/02/14,Brisbane,0,-1,24.6,34,0,9.6,9.1,SSE,31,SW,E,6,15,64,64,1012,1009.9,6,4,30.3,30.5,No,Yes
22/02/14,Brisbane,0,-1,23.2,27.4,2.2,8.2,0,SE,31,SE,SE,13,13,65,67,1015.5,1015,7,7,25.5,25,Yes,No
23/02/14,Brisbane,0,-1,21.2,30.2,0,8,10,SE,43,SE,ESE,17,19,49,44,1017.8,1015.6,6,3,26.6,28.3,No,Yes
24/02/14,Brisbane,0,-1,19.6,28.5,1.2,8.4,7.8,SSE,28,SE,ESE,9,17,68,46,1018.1,1015.4,1,4,24.9,27.3,Yes,Yes
25/02/14,Brisbane,0,-1,19.9,29.6,1.4,9.2,8.4,E,31,SSE,E,9,15,64,51,1016.9,1013.3,4,6,25.4,28.3,Yes,No
26/02/14,Brisbane,0,-1,19.1,29.5,0,8.4,10.7,ENE,24,SSW,ENE,4,13,58,50,1016.1,1013.1,4,2,25.9,28.6,No,No
27/02/14,Brisbane,0,-1,19.3,30.7,0,7.2,12.2,NE,24,WNW,NE,6,13,56,46,1016.5,1013.7,2,1,26.6,29,No,No
28/02/14,Brisbane,0,-1,20.6,30.9,0,8,7.4,E,35,ESE,E,9,17,59,48,1017.9,1015.1,5,4,27.1,28.9,No,No
01/03/14,Brisbane,0,-1,19.9,30.4,0.6,8,10.2,ENE,30,ESE,E,7,13,55,46,1016,1013.2,3,2,26.8,28.9,No,No
02/03/14,Brisbane,0,-1,20,30.2,0,7.4,10,E,28,E,E,6,13,53,46,1016.3,1014.4,2,3,27.2,28.6,No,Yes
03/03/14,Brisbane,0,-1,20.3,27.8,1.6,9.4,6.4,E,43,E,ESE,9,13,86,65,1021.4,1019.8,6,6,22.3,25,Yes,Yes
04/03/14,Brisbane,0,-1,19.5,28.6,4.6,7,8.3,ESE,48,SE,ESE,7,13,67,49,1023,1020.5,5,6,25.1,26.5,Yes,Yes
05/03/14,Brisbane,0,-1,19,27.9,3.4,6.6,5.1,ENE,26,SSE,ENE,7,13,82,52,1020,1016.2,7,3,21.6,26.4,Yes,No
06/03/14,Brisbane,0,-1,18,29.1,0,5,11.7,NE,28,S,ENE,4,13,56,50,1018.5,1016.4,2,3,25.8,27.9,No,No
07/03/14,Brisbane,0,-1,18.5,28.8,0,8.4,6.3,NNE,28,SE,ENE,9,13,65,50,1019.8,1017.5,6,3,24.3,27.4,No,No
08/03/14,Brisbane,0,-1,18.1,28.9,0.2,6.4,10.3,E,37,ESE,E,9,17,62,43,1020,1017.9,4,5,25.3,28.1,No,Yes
09/03/14,Brisbane,0,-1,19.5,28.3,1.2,9.6,1.9,E,37,ESE,E,11,17,62,67,1020.2,1018.2,7,7,25.2,24,Yes,Yes
10/03/14,Brisbane,0,-1,19.7,28.9,2.2,7,7.3,ESE,35,SE,ESE,11,15,67,44,1020.1,1018.2,5,7,24.5,27.5,Yes,Yes
11/03/14,Brisbane,1,m,19.1,28.7,4.6,8.8,7.9,SE,35,ESE,SE,4,15,86,41,1020.4,1017.4,7,2,22.5,27.9,Yes,No
12/03/14,Brisbane,1,m,19.5,29.3,0.8,7,10.4,E,30,SSE,ENE,7,15,63,51,1018.5,1015.2,3,2,24.6,27.5,No,No
13/03/14,Brisbane,1,m,18.6,29.6,0,7.8,11,E,33,SE,E,9,19,58,45,1018.4,1015.5,3,2,26.2,28,No,No
14/03/14,Brisbane,1,m,19.3,29,0,8,8.4,E,30,S,E,4,15,57,48,1017.3,1013.9,3,3,26.1,27.3,No,No
15/03/14,Brisbane,1,m,18.6,30.2,0.6,6.6,11.1,ENE,24,S,NE,4,9,61,48,1015.9,1011.4,3,1,25.1,28.2,No,No
16/03/14,Brisbane,1,m,19.6,32.8,0,6.8,10.4,NE,28,N,NE,7,9,54,55,1014.4,1008.5,1,1,26.8,30.5,No,Yes
17/03/14,Brisbane,1,m,21.6,31.8,4.6,8.4,10.7,ENE,30,SSE,E,6,15,61,54,1015.9,1013.8,1,1,28.1,30,Yes,No
18/03/14,Brisbane,0,-1,24.1,32,0.2,7.6,8.8,E,24,NA,ENE,0,9,72,58,1020.8,1018.5,7,1,27.4,30.2,No,No
19/03/14,Brisbane,0,-1,23.8,30.6,0,6.6,8.7,E,26,E,E,7,15,67,54,1022,1019,7,2,26.4,28.9,No,No
20/03/14,Brisbane,0,-1,20.6,30,0.6,9.6,10.4,ENE,35,E,E,15,20,56,50,1022,1019.4,5,5,27.6,27.7,No,No
21/03/14,Brisbane,0,-1,19.2,29,0.2,7.8,8.7,NE,28,ESE,ENE,9,9,64,51,1019.7,1016.4,6,2,25.3,28.7,No,No
22/03/14,Brisbane,0,-1,19.6,29.5,0.6,6.2,9.9,E,24,S,ENE,6,13,64,55,1018.2,1015.3,6,1,25.7,27.6,No,No
23/03/14,Brisbane,0,-1,19.2,31.6,0,7,10.8,ENE,24,S,ENE,4,13,68,55,1018.3,1014.2,7,2,25.4,28.7,No,No
24/03/14,Brisbane,0,-1,20.1,28.8,0,5.2,5.2,NNE,24,W,NE,4,9,61,60,1016,1012.8,6,7,26,27.4,No,Yes
25/03/14,Brisbane,0,-1,19.8,26.5,22.4,5,1.1,SSW,22,WSW,SE,4,6,81,85,1018.1,1016.8,7,8,24,23.4,Yes,Yes
26/03/14,Brisbane,0,-1,21.7,27.2,21.6,3.4,0,ENE,39,ENE,ENE,17,20,76,68,1019.1,1017.6,8,7,25.4,26,Yes,Yes
27/03/14,Brisbane,0,-1,21.1,23.8,5.6,3,0,E,37,SE,ENE,4,11,89,91,1020.4,1016.1,8,8,23,23.3,Yes,Yes
28/03/14,Brisbane,0,-1,20.7,28.9,82.6,3,5.7,ENE,37,SSW,NA,2,0,93,89,1016.2,1012.5,8,7,21.8,24.7,Yes,Yes
29/03/14,Brisbane,0,-1,21.8,32.6,3.2,2.8,10.1,N,15,NW,NNE,4,6,75,59,1016.7,1012.9,7,7,26.5,30.6,Yes,No
30/03/14,Brisbane,0,-1,22.7,25.6,0.8,6,0.5,SSE,22,S,SW,6,4,88,87,1018.8,1016.5,7,8,25.1,24.3,No,Yes
31/03/14,Brisbane,0,-1,20.3,29.3,2.2,0,9.5,E,28,SW,E,7,15,74,61,1019.8,1016.8,3,3,25.6,27.4,Yes,No
01/04/14,Brisbane,0,-1,19.7,29.3,0.6,6.4,10.3,E,24,SE,E,7,13,66,50,1019.3,1015.9,2,1,26.1,28.2,No,No
02/04/14,Brisbane,0,-1,19.2,29.9,0,6.8,10.5,ENE,22,S,ENE,4,13,67,53,1017.8,1014.6,4,2,25.6,27.9,No,No
03/04/14,Brisbane,0,-1,19.1,29.5,0,6.2,10.8,ENE,24,SE,NE,4,11,64,53,1017.9,1015.5,2,2,25.7,28.1,No,No
04/04/14,Brisbane,0,-1,18.9,29.5,0,5,9.8,NE,20,WSW,NE,4,9,70,60,1018.8,1015.7,2,3,24.4,27.7,No,No
05/04/14,Brisbane,0,-1,19.9,30.9,0,5.8,10.5,NE,19,WNW,NE,4,7,71,48,1019.3,1015.3,3,2,25.9,29.3,No,No
06/04/14,Brisbane,0,-1,21.1,31,0,5.6,8.6,SE,35,S,ENE,4,7,66,54,1017.5,1013.7,3,5,26.3,29.7,No,Yes
07/04/14,Brisbane,0,-1,19.6,27.8,1.8,5.8,6.2,SE,37,SSW,SE,11,11,68,54,1020.2,1017.6,5,6,22.6,25,Yes,No
08/04/14,Brisbane,0,-1,17.8,27,0,6.2,5.5,SSE,26,SSW,S,9,9,59,58,1019.9,1017,3,6,23.1,25.3,No,No
09/04/14,Brisbane,0,-1,18.4,27.8,0,3.2,8.8,ESE,26,SW,E,6,11,64,55,1019.9,1016,4,6,23.4,26.1,No,No
10/04/14,Brisbane,0,-1,17.3,26.3,0,6.6,9.2,N,15,WSW,NE,4,6,66,58,1017.4,1013.4,7,5,22.8,25.9,No,No
11/04/14,Brisbane,0,-1,16.4,29.7,0,4,10.2,NE,19,WNW,NNE,4,9,66,60,1012.1,1007.2,1,2,23.2,28.6,No,No
12/04/14,Brisbane,0,-1,20.4,31.3,0,4.8,5.4,NW,24,WNW,NW,4,6,60,54,1010.2,1007.9,2,5,27.1,28.8,No,No
13/04/14,Brisbane,0,-1,22.8,24.6,0,5.2,0,SE,20,ESE,ESE,7,4,73,87,1014,1012.6,8,8,24.2,21.9,No,Yes
14/04/14,Brisbane,0,-1,20.3,24.9,8.8,2.8,0.5,SE,41,SSE,SE,6,15,73,79,1013.7,1011.7,7,6,23.1,22.6,Yes,No
15/04/14,Brisbane,0,-1,17.8,25.8,0,2.4,7.5,SSE,28,SW,SSE,7,9,62,56,1016.6,1013.7,6,6,23,24.3,No,No
16/04/14,Brisbane,0,-1,15.8,28.2,0,4.6,9.8,W,24,WSW,S,9,6,58,41,1016.9,1013.1,1,2,21.6,27.9,No,No
17/04/14,Brisbane,0,-1,16.2,28,0,5.6,10.7,ENE,19,WSW,WNW,7,7,59,39,1018.4,1014.2,1,2,21.9,27.7,No,No
18/04/14,Brisbane,0,-1,16.6,28.4,0,4,10,W,20,WSW,W,6,7,69,39,1017.4,1013,1,1,21.9,27.8,No,No
19/04/14,Brisbane,0,-1,14.5,28.6,0,4.8,11.1,W,20,WSW,WNW,7,7,51,31,1016.9,1012.9,0,0,22,27.6,No,No
20/04/14,Brisbane,0,-1,15.3,28.5,0,7,10.7,ENE,17,SW,N,4,6,61,35,1018.6,1015.5,1,1,22,27.5,No,No
21/04/14,Brisbane,0,-1,15.9,29.2,0,5.2,10.8,NE,19,WSW,NNE,6,7,63,43,1021.4,1017.8,1,1,22.1,27.6,No,No
22/04/14,Brisbane,0,-1,16.8,27.5,0,5,10.5,E,20,SW,NE,6,9,68,41,1022,1018.4,1,7,22.7,26.8,No,No
23/04/14,Brisbane,0,-1,16.6,28.2,0,4.8,9.4,NNE,17,WSW,NE,4,6,70,46,1020,1015.5,6,5,21.8,26.7,No,No
24/04/14,Brisbane,0,-1,16.2,29,0,5.6,10.2,NE,17,WSW,NE,6,6,73,53,1018.1,1013.6,5,2,21.6,27.7,No,No
25/04/14,Brisbane,0,-1,17.2,28.9,0,3.6,10.7,E,26,SW,E,6,15,74,51,1019.2,1015.6,3,2,21.5,27.1,No,No
26/04/14,Brisbane,0,-1,17.2,29.1,0,5,9.6,ENE,15,SW,W,7,4,69,46,1019.3,1014.5,3,7,22.2,28.7,No,No
27/04/14,Brisbane,0,-1,19.1,29.4,0,4.4,6.8,SE,31,SW,SSE,4,7,78,45,1019.1,1015.8,6,4,22.2,28.7,No,Yes
28/04/14,Brisbane,0,-1,18.7,24.6,2.6,5.6,2.7,SSE,37,S,SE,4,17,90,59,1021.7,1018.9,7,7,19.2,23.8,Yes,No
29/04/14,Brisbane,1,m,16.5,26,0.4,2.4,8.5,SSE,24,SW,E,7,6,73,48,1020.3,1016.7,7,4,20.5,24.1,No,No
30/04/14,Brisbane,1,m,14.5,27.1,0,4.4,5.5,S,17,SW,NE,4,4,68,60,1016.5,1012.6,3,7,21.1,25,No,Yes
01/05/14,Brisbane,1,m,18.4,27.4,4.6,0.2,7.3,ENE,17,SSW,NE,7,6,80,60,1015.6,1012.2,3,2,21.7,24.9,Yes,Yes
02/05/14,Brisbane,1,m,17.7,23.5,1.2,2.4,0,NNW,22,NA,N,0,4,94,84,1010.2,1004,8,8,19.8,21.8,Yes,Yes
03/05/14,Brisbane,1,m,15.4,21.1,13.8,6,9,WNW,44,W,W,20,20,52,33,1005.8,1004.3,5,6,16.9,19.2,Yes,No
04/05/14,Brisbane,1,m,11.8,21.1,0.2,5.6,9.9,W,48,W,W,19,22,52,33,1012.9,1011.4,1,1,NA,NA,No,No
05/05/14,Brisbane,1,m,8.5,22.5,0,6,9.3,WNW,28,WSW,W,6,11,51,33,1020.2,1017.4,0,1,17.9,NA,No,No
06/05/14,Brisbane,3,m,10.4,22.4,0,5,9.5,SW,20,SW,W,7,9,45,33,1021.2,1017.6,1,3,17.2,21,No,NA
07/05/14,Brisbane,3,m,14.2,23.7,0,4,7.4,E,24,SW,ESE,6,9,56,50,1020.2,1017.5,7,6,17.1,22.7,NA,No
08/05/14,Brisbane,3,m,15.3,24.2,0,4.6,3.5,SE,33,SSW,S,7,7,61,59,1022,1019.3,5,7,20.5,21.2,No,No
09/05/14,Brisbane,3,m,14.7,24.7,0,4,8.9,SSE,28,SW,ESE,9,13,63,47,1024.3,1021.1,2,7,19.9,23.4,No,No
10/05/14,Brisbane,3,m,15.6,24,0,6,1.8,E,28,WSW,E,4,9,64,64,1024.6,1021.9,7,8,19.1,20.7,No,No
11/05/14,Brisbane,3,m,13.7,25.4,0.2,2.8,9.4,SW,15,WSW,NE,7,6,76,48,1024.6,1021.4,1,1,18.6,23.6,No,No
12/05/14,Brisbane,3,m,13.8,24.7,0,2.4,7.5,SE,26,SSW,E,9,11,68,61,1026.6,1023.9,2,4,19.7,22.4,No,Yes
13/05/14,Brisbane,1,m,13.9,24.8,3.6,4,10.2,SE,30,SW,ESE,7,17,70,53,1026.5,1023.3,1,5,19.4,23.6,Yes,No
14/05/14,Brisbane,1,m,15.1,23.2,0,5,6.3,SE,31,SSW,ESE,6,15,70,68,1026.1,1023.5,6,7,19.6,21.4,No,No
